frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
824,"Jan 10, 2021 04:07:58.857202254 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3322,1,0,8,0x0000000005764180,16,Aya's Galaxy ,1,2,,,,,,,,
825,"Jan 10, 2021 04:07:58.873576548 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3323,1,0,8,0x0000000005768180,16,Aya's Galaxy ,1,2,,,,,,,,
826,"Jan 10, 2021 04:07:58.890039444 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3324,1,0,8,0x000000000576c17f,16,Aya's Galaxy ,1,2,,,,,,,,
827,"Jan 10, 2021 04:07:58.905496075 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1764,1,0,8,0x0000000115729180,100,Aya's Galaxy ,2,3,,,,,,,,
828,"Jan 10, 2021 04:07:58.922764385 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3326,1,0,8,0x0000000005774180,16,Aya's Galaxy ,1,2,,,,,,,,
829,"Jan 10, 2021 04:07:58.939192528 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3327,1,0,8,0x0000000005778180,16,Aya's Galaxy ,1,2,,,,,,,,
830,"Jan 10, 2021 04:07:58.955457148 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3328,1,0,8,0x000000000577c180,16,Aya's Galaxy ,1,2,,,,,,,,
831,"Jan 10, 2021 04:07:58.971875941 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3329,1,0,8,0x0000000005780180,16,Aya's Galaxy ,1,2,,,,,,,,
832,"Jan 10, 2021 04:07:58.988236401 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3330,1,0,8,0x0000000005784180,16,Aya's Galaxy ,1,2,,,,,,,,
833,"Jan 10, 2021 04:07:59.004627690 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3331,1,0,8,0x0000000005788180,16,Aya's Galaxy ,1,2,,,,,,,,
834,"Jan 10, 2021 04:07:59.008013142 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1765,1,0,8,0x0000000115742180,100,Aya's Galaxy ,2,3,,,,,,,,
835,"Jan 10, 2021 04:07:59.020988258 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3332,1,0,8,0x000000000578c180,16,Aya's Galaxy ,1,2,,,,,,,,
836,"Jan 10, 2021 04:07:59.037412780 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3333,1,0,8,0x0000000005790180,16,Aya's Galaxy ,1,2,,,,,,,,
837,"Jan 10, 2021 04:07:59.239316700 EET",,84:d8:1b:25:94:29,28,0,,,7,1,13,,,,,,,,,,,,,
838,"Jan 10, 2021 04:07:59.356734115 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1354,13,2,0,,,,,,,,,,,,,
839,"Jan 10, 2021 04:07:59.400300468 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3009,13,0,4,,,Dalal's,,,,,,,,,,
840,"Jan 10, 2021 04:07:59.426976532 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1355,13,2,0,,,,,,,,,,,,,
841,"Jan 10, 2021 04:07:59.458129436 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1356,13,2,0,,,,,,,,,,,,,
842,"Jan 10, 2021 04:07:59.730200589 EET",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
843,"Jan 10, 2021 04:07:59.734026587 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
844,"Jan 10, 2021 04:07:59.735518224 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
845,"Jan 10, 2021 04:07:59.738177417 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,48,0,d6:7e:a7:8e:35:cb,2259,2,0,11,,,,,,0,0x00000001,0,,,,,
846,"Jan 10, 2021 04:07:59.738724843 EET",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
847,"Jan 10, 2021 04:07:59.741115947 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
848,"Jan 10, 2021 04:07:59.743735300 EET",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
849,"Jan 10, 2021 04:07:59.744364952 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3011,2,0,4,,,Dalal's,,,,,,,,,,
850,"Jan 10, 2021 04:07:59.745235098 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
851,"Jan 10, 2021 04:07:59.747350835 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
852,"Jan 10, 2021 04:07:59.748574229 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
853,"Jan 10, 2021 04:07:59.768776204 EET",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
854,"Jan 10, 2021 04:07:59.843335930 EET",,2e:2d:27:08:51:e9,28,0,,,8,1,13,,,,,,,,,,,,,
855,"Jan 10, 2021 04:08:00.647093593 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,2612,9,0,8,0x0000000779d31180,100,,1,2,,,,,,,,
856,"Jan 10, 2021 04:08:00.698895001 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3633,9,0,8,0x0000000779d31180,100,401 Prashanti,1,2,,,,,,,,
857,"Jan 10, 2021 04:08:00.749562656 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,2613,9,0,8,0x0000000779d4a180,100,,1,2,,,,,,,,
858,"Jan 10, 2021 04:08:00.801360556 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3634,9,0,8,0x0000000779d4a180,100,401 Prashanti,1,2,,,,,,,,
859,"Jan 10, 2021 04:08:00.970711948 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3450,4,0,8,0x0000000005968180,16,Aya's Galaxy ,1,2,,,,,,,,
860,"Jan 10, 2021 04:08:01.036204046 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3454,4,0,8,0x0000000005978180,16,Aya's Galaxy ,1,2,,,,,,,,
861,"Jan 10, 2021 04:08:01.228797608 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,974,10,2,4,,,,,,,,,,,,,
862,"Jan 10, 2021 04:08:01.242400436 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,822,10,0,8,0x0000003eb72b7148,100,Dr dinesh 601,1,2,,,,,,,,
863,"Jan 10, 2021 04:08:01.344786973 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,823,10,0,8,0x0000003eb72d0148,100,Dr dinesh 601,1,2,,,,,,,,
864,"Jan 10, 2021 04:08:01.375465447 EET",,c0:8f:20:36:6b:a2,46,0,,,10,1,9,,,,,,,,,,,,,
865,"Jan 10, 2021 04:08:01.718244992 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,285,0,80:1f:02:e9:f4:68,1416,11,0,8,0x00000047d3ed617c,100,Pradnya,1,2,,,,,,,,
866,"Jan 10, 2021 04:08:01.747581467 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,484,11,0,8,0x000000252b6951a4,100,VVM,1,2,,,,,,,,
867,"Jan 10, 2021 04:08:01.849977566 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,485,11,0,8,0x000000252b6ae18b,100,VVM,1,2,,,,,,,,
868,"Jan 10, 2021 04:08:01.860798737 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1421,11,0,4,,,Vijay,,,,,,,,,,
869,"Jan 10, 2021 04:08:01.916898753 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3028,6,0,4,,,Dalal's,,,,,,,,,,
870,"Jan 10, 2021 04:08:01.936113715 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3374,6,0,8,0x00000047dd3f5180,100,,1,2,,,,,,,,
871,"Jan 10, 2021 04:08:01.937736175 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,3235,6,0,8,0x000000141ad388b5,100,Den speaker.o,,,,,,,,,,
872,"Jan 10, 2021 04:08:02.090162290 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1004,6,0,8,0x00000047dd40e180,100,402 Prashanti,1,2,,,,,,,,
873,"Jan 10, 2021 04:08:02.140776756 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3376,6,0,8,0x00000047dd427180,100,,1,2,,,,,,,,
874,"Jan 10, 2021 04:08:02.445163979 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3540,1,0,8,0x0000000005ad0180,16,Aya's Galaxy ,1,2,,,,,,,,
875,"Jan 10, 2021 04:08:02.455779999 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,126,0,d6:7e:a7:8e:35:cb,18,1,2,0,,,,,,,,,,,,,
876,"Jan 10, 2021 04:08:02.455818512 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
877,"Jan 10, 2021 04:08:02.456153341 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,126,0,d6:7e:a7:8e:35:cb,19,1,2,0,,,,,,,,,,,,,
878,"Jan 10, 2021 04:08:02.456188613 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
879,"Jan 10, 2021 04:08:02.461758744 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3541,1,0,8,0x0000000005ad4180,16,Aya's Galaxy ,1,2,,,,,,,,
880,"Jan 10, 2021 04:08:02.463015034 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,126,0,d6:7e:a7:8e:35:cb,9,1,2,0,,,,,,,,,,,,,
881,"Jan 10, 2021 04:08:02.463051760 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
882,"Jan 10, 2021 04:08:02.463061894 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,126,0,d6:7e:a7:8e:35:cb,10,1,2,0,,,,,,,,,,,,,
883,"Jan 10, 2021 04:08:02.463129130 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
884,"Jan 10, 2021 04:08:02.464098506 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,118,0,d6:7e:a7:8e:35:cb,20,1,2,0,,,,,,,,,,,,,
885,"Jan 10, 2021 04:08:02.464135983 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
886,"Jan 10, 2021 04:08:02.464357419 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,118,0,d6:7e:a7:8e:35:cb,21,1,2,0,,,,,,,,,,,,,
887,"Jan 10, 2021 04:08:02.464393188 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
888,"Jan 10, 2021 04:08:02.465288372 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,345,0,d6:7e:a7:8e:35:cb,22,1,2,0,,,,,,,,,,,,,
889,"Jan 10, 2021 04:08:02.465322293 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
890,"Jan 10, 2021 04:08:02.470477075 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,676,0,d6:7e:a7:8e:35:cb,23,1,2,0,,,,,,,,,,,,,
891,"Jan 10, 2021 04:08:02.470514098 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
892,"Jan 10, 2021 04:08:02.473527036 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,11,1,2,0,,,,,,,,,,,,,
893,"Jan 10, 2021 04:08:02.473563954 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
894,"Jan 10, 2021 04:08:02.473573066 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,220,0,d6:7e:a7:8e:35:cb,12,1,2,0,,,,,,,,,,,,,
895,"Jan 10, 2021 04:08:02.473611330 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
896,"Jan 10, 2021 04:08:02.473667363 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,13,1,2,0,,,,,,,,,,,,,
897,"Jan 10, 2021 04:08:02.473730268 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
898,"Jan 10, 2021 04:08:02.474616128 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,118,0,d6:7e:a7:8e:35:cb,24,1,2,0,,,,,,,,,,,,,
899,"Jan 10, 2021 04:08:02.474648830 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
900,"Jan 10, 2021 04:08:02.475739633 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,118,0,d6:7e:a7:8e:35:cb,25,1,2,0,,,,,,,,,,,,,
901,"Jan 10, 2021 04:08:02.475771924 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
902,"Jan 10, 2021 04:08:02.476774282 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,14,1,2,0,,,,,,,,,,,,,
903,"Jan 10, 2021 04:08:02.476820296 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
904,"Jan 10, 2021 04:08:02.477996460 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3542,1,0,8,0x0000000005ad8180,16,Aya's Galaxy ,1,2,,,,,,,,
905,"Jan 10, 2021 04:08:02.484222088 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,15,1,2,0,,,,,,,,,,,,,
906,"Jan 10, 2021 04:08:02.484255747 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
907,"Jan 10, 2021 04:08:02.489449050 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1799,1,0,8,0x0000000115a94180,100,Aya's Galaxy ,2,3,,,,,,,,
908,"Jan 10, 2021 04:08:02.494381713 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3543,1,0,8,0x0000000005adc180,16,Aya's Galaxy ,1,2,,,,,,,,
909,"Jan 10, 2021 04:08:02.510782500 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3544,1,0,8,0x0000000005ae0180,16,Aya's Galaxy ,1,2,,,,,,,,
910,"Jan 10, 2021 04:08:02.527269571 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3545,1,0,8,0x0000000005ae4180,16,Aya's Galaxy ,1,2,,,,,,,,
911,"Jan 10, 2021 04:08:02.537123991 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,336,0,d6:7e:a7:8e:35:cb,16,1,2,0,,,,,,,,,,,,,
912,"Jan 10, 2021 04:08:02.537170203 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
913,"Jan 10, 2021 04:08:02.538096851 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,118,0,d6:7e:a7:8e:35:cb,26,1,2,0,,,,,,,,,,,,,
914,"Jan 10, 2021 04:08:02.538132684 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
915,"Jan 10, 2021 04:08:02.543525657 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3546,1,0,8,0x0000000005ae8180,16,Aya's Galaxy ,1,2,,,,,,,,
916,"Jan 10, 2021 04:08:02.543825883 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,182,0,d6:7e:a7:8e:35:cb,27,1,2,0,,,,,,,,,,,,,
917,"Jan 10, 2021 04:08:02.543858158 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
918,"Jan 10, 2021 04:08:02.551693911 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,17,1,2,0,,,,,,,,,,,,,
919,"Jan 10, 2021 04:08:02.551730579 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
920,"Jan 10, 2021 04:08:02.552657831 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,352,0,d6:7e:a7:8e:35:cb,28,1,2,0,,,,,,,,,,,,,
921,"Jan 10, 2021 04:08:02.552694201 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
922,"Jan 10, 2021 04:08:02.559886620 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3547,1,0,8,0x0000000005aec180,16,Aya's Galaxy ,1,2,,,,,,,,
923,"Jan 10, 2021 04:08:02.560052816 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,18,1,2,0,,,,,,,,,,,,,
924,"Jan 10, 2021 04:08:02.560086343 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
925,"Jan 10, 2021 04:08:02.560277531 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,950,0,d6:7e:a7:8e:35:cb,19,1,2,0,,,,,,,,,,,,,
926,"Jan 10, 2021 04:08:02.560312964 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
927,"Jan 10, 2021 04:08:02.560324458 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,118,0,d6:7e:a7:8e:35:cb,20,1,2,0,,,,,,,,,,,,,
928,"Jan 10, 2021 04:08:02.560342350 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
929,"Jan 10, 2021 04:08:02.561253496 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,118,0,d6:7e:a7:8e:35:cb,29,1,2,0,,,,,,,,,,,,,
930,"Jan 10, 2021 04:08:02.561293651 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
931,"Jan 10, 2021 04:08:02.564525167 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,142,0,d6:7e:a7:8e:35:cb,30,1,2,0,,,,,,,,,,,,,
932,"Jan 10, 2021 04:08:02.564555878 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
933,"Jan 10, 2021 04:08:02.564865950 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,118,0,d6:7e:a7:8e:35:cb,31,1,2,0,,,,,,,,,,,,,
934,"Jan 10, 2021 04:08:02.564881181 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
935,"Jan 10, 2021 04:08:02.571628880 EET",6c:df:fb:23:41:86,ce:6b:60:77:85:72,106,0,d6:7e:a7:8e:35:cb,21,1,2,0,,,,,,,,,,,,,
936,"Jan 10, 2021 04:08:02.571663199 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
937,"Jan 10, 2021 04:08:02.576264890 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3548,1,0,8,0x0000000005af0180,16,Aya's Galaxy ,1,2,,,,,,,,
938,"Jan 10, 2021 04:08:02.591865083 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1800,1,0,8,0x0000000115aad180,100,Aya's Galaxy ,2,3,,,,,,,,
939,"Jan 10, 2021 04:08:02.609096918 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3550,1,0,8,0x0000000005af8180,16,Aya's Galaxy ,1,2,,,,,,,,
940,"Jan 10, 2021 04:08:02.625559976 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3551,1,0,8,0x0000000005afc180,16,Aya's Galaxy ,1,2,,,,,,,,
941,"Jan 10, 2021 04:08:02.641956409 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3552,1,0,8,0x0000000005b00180,16,Aya's Galaxy ,1,2,,,,,,,,
942,"Jan 10, 2021 04:08:02.658351972 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3553,1,0,8,0x0000000005b04180,16,Aya's Galaxy ,1,2,,,,,,,,
943,"Jan 10, 2021 04:08:02.674730082 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3554,1,0,8,0x0000000005b08180,16,Aya's Galaxy ,1,2,,,,,,,,
944,"Jan 10, 2021 04:08:02.690940345 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3555,1,0,8,0x0000000005b0c180,16,Aya's Galaxy ,1,2,,,,,,,,
945,"Jan 10, 2021 04:08:03.143000044 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1473,13,2,0,,,,,,,,,,,,,
946,"Jan 10, 2021 04:08:03.173867816 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,1475,13,2,0,,,,,,,,,,,,,
947,"Jan 10, 2021 04:08:03.631331158 EET",64:cc:22:3c:91:ce,ff:ff:ff:ff:ff:ff,247,0,64:cc:22:3c:91:ce,1903,8,0,8,0x00000047cc703183,100,Dhami,1,2,,,,,,,,
948,"Jan 10, 2021 04:08:04.382842815 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3673,9,0,8,0x000000077a0b519a,100,401 Prashanti,1,2,,,,,,,,
949,"Jan 10, 2021 04:08:04.433574884 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,2649,9,0,8,0x000000077a0ce180,100,,1,2,,,,,,,,
950,"Jan 10, 2021 04:08:04.485329266 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3674,9,0,8,0x000000077a0ce180,100,401 Prashanti,1,2,,,,,,,,
951,"Jan 10, 2021 04:08:04.607833690 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3672,4,0,8,0x0000000005ce0180,16,Aya's Galaxy ,1,2,,,,,,,,
952,"Jan 10, 2021 04:08:04.657062335 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3675,4,0,8,0x0000000005cec180,16,Aya's Galaxy ,1,2,,,,,,,,
953,"Jan 10, 2021 04:08:04.706159448 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3678,4,0,8,0x0000000005cf8180,16,Aya's Galaxy ,1,2,,,,,,,,
954,"Jan 10, 2021 04:08:04.755343068 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3681,4,0,8,0x0000000005d04180,16,Aya's Galaxy ,1,2,,,,,,,,
955,"Jan 10, 2021 04:08:04.928948630 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,858,10,0,8,0x0000003eb763b16e,100,Dr dinesh 601,1,2,,,,,,,,
956,"Jan 10, 2021 04:08:05.031189395 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,859,10,0,8,0x0000003eb7654168,100,Dr dinesh 601,1,2,,,,,,,,
957,"Jan 10, 2021 04:08:05.331532765 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,519,11,0,8,0x000000252ba00189,100,VVM,1,2,,,,,,,,
958,"Jan 10, 2021 04:08:05.433923723 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,520,11,0,8,0x000000252ba191aa,100,VVM,1,2,,,,,,,,
959,"Jan 10, 2021 04:08:05.461222910 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1528,11,0,4,,,Vijay,,,,,,,,,,
960,"Jan 10, 2021 04:08:05.536344075 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,521,11,0,8,0x000000252ba32196,100,VVM,1,2,,,,,,,,
